big_guy.thisRepN,big_guy.thisTrialN,big_guy.thisN,big_guy.thisIndex,outer_loop1.thisRepN,outer_loop1.thisTrialN,outer_loop1.thisN,outer_loop1.thisIndex,outer_loop2.thisRepN,outer_loop2.thisTrialN,outer_loop2.thisN,outer_loop2.thisIndex,MM_self_loop2.thisRepN,MM_self_loop2.thisTrialN,MM_self_loop2.thisN,MM_self_loop2.thisIndex,MC_self_loop2.thisRepN,MC_self_loop2.thisTrialN,MC_self_loop2.thisN,MC_self_loop2.thisIndex,MC_other_loop2.thisRepN,MC_other_loop2.thisTrialN,MC_other_loop2.thisN,MC_other_loop2.thisIndex,MM_other_loop2.thisRepN,MM_other_loop2.thisTrialN,MM_other_loop2.thisN,MM_other_loop2.thisIndex,MC_self_loop1.thisRepN,MC_self_loop1.thisTrialN,MC_self_loop1.thisN,MC_self_loop1.thisIndex,MM_self_loop1.thisRepN,MM_self_loop1.thisTrialN,MM_self_loop1.thisN,MM_self_loop1.thisIndex,MM_other_loop1.thisRepN,MM_other_loop1.thisTrialN,MM_other_loop1.thisN,MM_other_loop1.thisIndex,MC_other_loop1.thisRepN,MC_other_loop1.thisTrialN,MC_other_loop1.thisN,MC_other_loop1.thisIndex,begin_text.started,begin_text.stopped,begin_exp.keys,begin_exp.rt,begin_exp.started,begin_exp.stopped,Rest_title.started,Rest_title.stopped,rest_body.started,rest_body.stopped,rest_nxt.started,rest_nxt.stopped,advance_0.keys,advance_0.rt,advance_0.started,advance_0.stopped,begin_scan_txt.started,begin_scan_txt.stopped,still_txt.started,still_txt.stopped,begin_scan_btn.keys,begin_scan_btn.rt,begin_scan_btn.started,begin_scan_btn.stopped,wait_scan_txt.started,wait_scan_txt.stopped,still_txt2.started,still_txt2.stopped,trial_crosshair_rest.started,trial_crosshair_rest.stopped,break_txt.started,break_txt.stopped,break_btn.keys,break_btn.rt,break_btn.started,break_btn.stopped,MM_self_title.started,MM_self_title.stopped,MM_self_body.started,MM_self_body.stopped,MM_self_nxt.started,MM_self_nxt.stopped,advance_2.keys,advance_2.rt,advance_2.started,advance_2.stopped,self_btn.keys,self_btn.rt,self_btn.started,self_btn.stopped,trial_crosshair.started,trial_crosshair.stopped,MC_self_title.started,MC_self_title.stopped,MC_self_body.started,MC_self_body.stopped,MC_self_nxt.started,MC_self_nxt.stopped,advance_1.keys,advance_1.rt,advance_1.started,advance_1.stopped,MC_other_title.started,MC_other_title.stopped,MC_other_body.started,MC_other_body.stopped,MC_other_nxt.started,MC_other_nxt.stopped,advance4.keys,advance4.rt,advance4.started,advance4.stopped,other_n_btn.keys,other_n_btn.rt,other_n_btn.started,other_n_btn.stopped,MM_other_title.started,MM_other_title.stopped,MM_other_body.started,MM_other_body.stopped,MM_other_nxt.started,MM_other_nxt.stopped,advance3.keys,advance3.rt,advance3.started,advance3.stopped,other_j_btn1.keys,other_j_btn1.rt,other_j_btn1.started,other_j_btn1.stopped,end.started,end.stopped,end_press.keys,end_press.rt,end_press.started,end_press.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
0,0,0,0,,,,,3,0,3,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.0236520422623,None,1486.0236520422623,None,['equal'],[1.4782185880467296],1486.0236520422623,None,1484.518626930192,None,1484.518626930192,None,,,1795.0307805854827,None,1,24.089793768711388,1795.0307805854827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']","[18.831082232296467, 39.98125741351396, 67.23111074604094, 82.99708847887814, 85.5307661248371, 112.72917409334332, 136.96289327926934, 156.17961011454463, 163.52954503148794, 188.69535249937326, 221.9289332004264, 238.44410987198353, 267.5939522627741]",1487.7555946093053,None,1457.5196578595787,None,1457.5196578595787,None,1457.5196578595787,None,['1'],[15.788496347144246],1457.5196578595787,None,,,,,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
0,0,0,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,1846.829889680259,None,1846.829889680259,None,['equal'],[1.4906884413212538],1846.829889680259,None,1845.3509307112545,None,1845.3509307112545,None,,,2155.8419983591884,None,None,,2155.8419983591884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.1476014144719,None,1819.1476014144719,None,1819.1476014144719,None,1,14.134374449960887,1819.1476014144719,None,,,,,,,,,,,,,,,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']","[24.118867135606706, 46.53478428721428, 71.40044049266726, 92.71765191014856, 111.55029133241624, 147.28294428158551, 198.11586413811892, 220.74687972664833, 251.54887623433024, 284.14821564778686]",1848.5802253624424,None,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2208.957540890202,None,2208.957540890202,None,['equal'],[1.4860662007704377],2208.957540890202,None,2207.4584138514474,None,2207.4584138514474,None,,,2517.970528772101,None,1,11.388260019011796,2517.970528772101,None,2185.8420906681567,None,2185.8420906681567,None,2185.8420906681567,None,1,8.552053052932024,2185.8420906681567,None,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']","[62.566889501176775, 78.71716093923897, 84.84535943903029, 98.94600280653685, 109.26702355593443, 126.69905231241137, 145.73255638219416, 152.74342603702098, 170.84458236955106, 179.07745225634426, 192.19875147752464, 206.72693035937846, 211.82671320345253, 221.29344634432346, 226.91083589568734, 236.97689924482256, 260.6810972262174, 264.2982032233849, 277.32697830256075, 288.6097960313782, 297.16417509224266, 304.4268816206604]",2210.463210497983,None,2210.463210497983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2553.002844580449,None,2553.002844580449,None,['equal'],[1.485484498552978],2553.002844580449,None,2551.505252870731,None,2551.505252870731,None,,,2862.0990299042314,None,1,22.17325800843537,2862.0990299042314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.386907685548,None,2529.386907685548,None,2529.386907685548,None,['1'],[8.551513868384063],2529.386907685548,None,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']","[15.834882472641766, 19.218869326636195, 30.717857220210135, 44.86853369139135, 47.70193462911993, 80.9844237184152, 110.85031204670668, 126.28405277710408, 152.1666269702837, 203.5156973041594, 234.38186637219042, 251.11467966251075, 269.6486676223576, 276.93148029595613, 286.4985361760482, 299.8141243318096]",2554.753500510007,None,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2913.4819831615314,None,2913.4819831615314,None,['equal'],[1.4835780942812562],2913.4819831615314,None,2911.982319571078,None,2911.982319571078,None,,,3222.49914906919,None,1,9.934531725011766,3222.49914906919,None,,,,,,,,,,,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']","[18.79529334232211, 40.50041421689093, 66.56289303675294, 92.39623096957803, 121.54546516668051, 148.99553133826703, 178.53249338641763, 208.597881924361, 237.99355265218765, 265.3477712068707, 294.11077549587935]",2914.9864641455933,None,2914.9864641455933,None,2884.2985403900966,None,2884.2985403900966,None,2884.2985403900966,None,1,16.102590925991535,2884.2985403900966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3232.460754694417,None,3232.460754694417,None,3232.460754694417,None,1,6.756987697444856,3232.460754694417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252.6610565492883,None,3252.6610565492883,None,['equal'],[1.4829659527167678],3252.6610565492883,None,3251.1598715903237,None,3251.1598715903237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3254.160159760155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561.673601062037,None,space,288.8642135253176,3561.673601062037,None,ATM022,001,2022_Jun_30_1513,ATM_main_5-19-21,2021.1.3,59.92544007415664,
